"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1541095100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541095101,0,0,0,0,0,2,64,50,129,0,0,0,0,2,64,50,129
1541095102,0,0,0,0,0,21,109,88,219,2,64,50,129,19,45,38,90
1541095103,0,0,0,0,0,34,140,114,281,21,109,88,219,13,31,26,62
1541095104,0,0,0,0,0,59,200,164,401,34,140,114,281,25,60,50,120
1541095105,0,0,0,0,0,74,236,194,473,59,200,164,401,15,36,30,72
1541095106,0,0,0,0,0,94,284,234,569,74,236,194,473,20,48,40,96
1541095107,0,0,0,0,0,109,320,264,641,94,284,234,569,15,36,30,72
1541095108,0,0,0,0,0,129,368,304,737,109,320,264,641,20,48,40,96
1541095109,0,0,0,0,0,149,416,344,833,129,368,304,737,20,48,40,96
1541095110,0,0,0,0,0,164,451,374,903,149,416,344,833,15,35,30,70
1541095111,0,0,0,0,0,184,499,414,999,164,451,374,903,20,48,40,96
1541095112,0,0,0,0,0,199,535,444,1071,184,499,414,999,15,36,30,72
1541095113,0,0,0,0,0,219,583,484,1167,199,535,444,1071,20,48,40,96
1541095114,0,0,0,0,0,239,631,524,1263,219,583,484,1167,20,48,40,96
1541095115,0,0,0,0,0,254,667,554,1335,239,631,524,1263,15,36,30,72
1541095116,0,0,0,0,0,274,715,594,1431,254,667,554,1335,20,48,40,96
1541095117,0,0,0,0,0,289,751,624,1503,274,715,594,1431,15,36,30,72
1541095118,0,0,0,0,0,309,798,664,1597,289,751,624,1503,20,47,40,94
1541095119,0,0,0,0,0,329,846,704,1693,309,798,664,1597,20,48,40,96
1541095120,0,0,0,0,0,344,882,734,1765,329,846,704,1693,15,36,30,72
1541095121,0,0,0,0,0,364,930,774,1861,344,882,734,1765,20,48,40,96
1541095122,0,0,0,0,0,379,966,804,1933,364,930,774,1861,15,36,30,72
1541095123,0,0,0,0,0,399,1014,844,2029,379,966,804,1933,20,48,40,96
1541095124,0,0,0,0,0,419,1062,884,2125,399,1014,844,2029,20,48,40,96
1541095125,0,0,0,0,0,434,1097,914,2195,419,1062,884,2125,15,35,30,70
1541095126,0,0,0,0,0,454,1145,954,2291,434,1097,914,2195,20,48,40,96
1541095127,0,0,0,0,0,469,1181,984,2363,454,1145,954,2291,15,36,30,72
1541095128,0,0,0,0,0,489,1229,1024,2459,469,1181,984,2363,20,48,40,96
1541095129,0,0,0,0,0,509,1277,1064,2555,489,1229,1024,2459,20,48,40,96
1541095130,0,0,0,0,0,524,1313,1094,2627,509,1277,1064,2555,15,36,30,72
1541095131,0,0,0,0,0,544,1361,1134,2723,524,1313,1094,2627,20,48,40,96
1541095132,0,0,0,0,0,559,1397,1164,2795,544,1361,1134,2723,15,36,30,72
1541095133,0,0,0,0,0,579,1444,1204,2889,559,1397,1164,2795,20,47,40,94
1541095134,0,0,0,0,0,599,1492,1244,2985,579,1444,1204,2889,20,48,40,96
1541095135,0,0,0,0,0,614,1528,1274,3057,599,1492,1244,2985,15,36,30,72
1541095136,0,0,0,0,0,634,1576,1314,3153,614,1528,1274,3057,20,48,40,96
1541095137,0,0,0,0,0,649,1612,1344,3225,634,1576,1314,3153,15,36,30,72
1541095138,0,0,0,0,0,669,1660,1384,3321,649,1612,1344,3225,20,48,40,96
1541095139,0,0,0,0,0,685,1696,1416,3393,669,1660,1384,3321,16,36,32,72
1541095140,0,0,0,0,0,692,1715,1430,3431,685,1696,1416,3393,7,19,14,38
1541095141,0,0,0,0,0,721,1784,1488,3569,692,1715,1430,3431,29,69,58,138
1541095142,0,0,0,0,0,741,1832,1528,3665,721,1784,1488,3569,20,48,40,96
1541095143,0,0,0,0,0,761,1880,1568,3761,741,1832,1528,3665,20,48,40,96
1541095144,0,0,0,0,0,776,1916,1598,3833,761,1880,1568,3761,15,36,30,72
1541095145,0,0,0,0,0,796,1964,1638,3929,776,1916,1598,3833,20,48,40,96
1541095146,0,0,0,0,0,811,1999,1668,3999,796,1964,1638,3929,15,35,30,70
1541095147,0,0,0,0,0,831,2047,1708,4095,811,1999,1668,3999,20,48,40,96
1541095148,0,0,0,0,0,851,2095,1748,4191,831,2047,1708,4095,20,48,40,96
1541095149,0,0,0,0,0,866,2131,1778,4263,851,2095,1748,4191,15,36,30,72
1541095150,0,0,0,0,0,883,2172,1812,4345,866,2131,1778,4263,17,41,34,82
1541095152,0,0,0,0,0,893,2193,1832,4389,883,2172,1812,4345,10,21,20,44
1541095153,0,0,0,0,0,919,2232,1898,4468,893,2193,1832,4389,26,39,66,79
1541095154,0,0,0,0,0,946,2287,1954,4578,919,2232,1898,4468,27,55,56,110
1541095155,0,1,0,0,0,979,2333,2020,4670,946,2287,1954,4578,33,46,66,92
1541095156,0,0,0,0,0,1011,2379,2084,4762,979,2333,2020,4670,32,46,64,92
1541095157,0,0,0,0,0,1042,2424,2146,4852,1011,2379,2084,4762,31,45,62,90
1541095158,0,0,0,0,0,1067,2459,2196,4922,1042,2424,2146,4852,25,35,50,70
1541095159,0,0,0,0,0,1092,2482,2246,4968,1067,2459,2196,4922,25,23,50,46
1541095160,0,0,0,0,0,1127,2547,2318,5098,1092,2482,2246,4968,35,65,72,130
1541095161,0,1,0,0,0,1158,2592,2380,5188,1127,2547,2318,5098,31,45,62,90
1541095162,0,0,0,0,0,1190,2638,2444,5280,1158,2592,2380,5188,32,46,64,92
1541095163,0,0,0,0,0,1221,2669,2506,5342,1190,2638,2444,5280,31,31,62,62
1541095164,0,0,0,0,0,1249,2723,2562,5450,1221,2669,2506,5342,28,54,56,108
1541095165,0,0,0,0,0,1282,2769,2628,5542,1249,2723,2562,5450,33,46,66,92
1541095166,0,0,0,0,0,1305,2803,2674,5610,1282,2769,2628,5542,23,34,46,68
1541095167,0,0,0,0,0,1338,2849,2740,5702,1305,2803,2674,5610,33,46,66,92
1541095168,0,0,0,0,0,1370,2895,2804,5794,1338,2849,2740,5702,32,46,64,92
1541095169,0,0,0,0,0,1402,2941,2868,5886,1370,2895,2804,5794,32,46,64,92
1541095170,0,1,0,0,0,1425,2976,2914,5956,1402,2941,2868,5886,23,35,46,70
1541095171,0,0,0,0,0,1458,3022,2980,6048,1425,2976,2914,5956,33,46,66,92
1541095172,0,0,0,0,0,1490,3068,3044,6140,1458,3022,2980,6048,32,46,64,92
1541095173,0,0,0,0,0,1522,3114,3108,6232,1490,3068,3044,6140,32,46,64,92
1541095174,0,0,0,0,0,1545,3148,3154,6300,1522,3114,3108,6232,23,34,46,68
1541095175,0,0,0,0,0,1578,3194,3220,6392,1545,3148,3154,6300,33,46,66,92
1541095176,0,0,0,0,0,1610,3240,3284,6484,1578,3194,3220,6392,32,46,64,92
1541095177,0,0,0,0,0,1642,3286,3348,6576,1610,3240,3284,6484,32,46,64,92
1541095178,0,0,0,0,0,1665,3320,3394,6644,1642,3286,3348,6576,23,34,46,68
1541095179,0,0,0,0,0,1681,3329,3426,6662,1665,3320,3394,6644,16,9,32,18
1541095180,0,1,0,0,0,1726,3411,3522,6826,1681,3329,3426,6662,45,82,96,164
1541095181,0,0,0,0,0,1758,3457,3586,6918,1726,3411,3522,6826,32,46,64,92
1541095182,0,0,0,0,0,1781,3491,3632,6986,1758,3457,3586,6918,23,34,46,68
1541095183,0,0,0,0,0,1814,3537,3698,7078,1781,3491,3632,6986,33,46,66,92
1541095184,0,0,0,0,0,1846,3583,3762,7170,1814,3537,3698,7078,32,46,64,92
1541095185,0,0,0,0,0,1878,3629,3826,7262,1846,3583,3762,7170,32,46,64,92
1541095186,0,0,0,0,0,1901,3663,3872,7330,1878,3629,3826,7262,23,34,46,68
1541095187,0,0,0,0,0,1933,3709,3936,7422,1901,3663,3872,7330,32,46,64,92
1541095188,0,0,0,0,0,1965,3755,4000,7514,1933,3709,3936,7422,32,46,64,92
1541095189,0,0,0,0,0,1998,3801,4066,7606,1965,3755,4000,7514,33,46,66,92
1541095190,0,0,0,0,0,2022,3836,4114,7676,1998,3801,4066,7606,24,35,48,70
1541095191,0,0,0,0,0,2039,3846,4148,7696,2022,3836,4114,7676,17,10,34,20
1541095192,0,0,0,0,0,2071,3917,4206,7841,2039,3846,4148,7696,32,71,58,145
1541095193,0,1,0,0,0,2074,3952,4244,7911,2071,3917,4206,7841,3,35,38,70
1541095194,0,0,0,0,0,2087,3999,4280,8005,2074,3952,4244,7911,13,47,36,94
1541095195,0,0,0,0,0,2105,4015,4316,8037,2087,3999,4280,8005,18,16,36,32
1541095196,0,0,0,0,0,2136,4087,4378,8181,2105,4015,4316,8037,31,72,62,144
1541095197,0,0,0,0,0,2146,4123,4409,8253,2136,4087,4378,8181,10,36,31,72
1541095198,0,0,0,0,0,2161,4171,4449,8349,2146,4123,4409,8253,15,48,40,96
1541095199,0,0,0,0,0,2181,4219,4489,8445,2161,4171,4449,8349,20,48,40,96
1541095200,0,0,0,0,0,2196,4255,4519,8517,2181,4219,4489,8445,15,36,30,72
1541095201,0,0,0,0,0,2209,4282,4545,8572,2196,4255,4519,8517,13,27,26,55
1541095202,0,0,0,0,0,2235,4347,4597,8702,2209,4282,4545,8572,26,65,52,130
1541095203,0,0,0,0,0,2250,4361,4611,8730,2235,4347,4597,8702,15,14,14,28
1541095204,0,0,0,0,0,2269,4428,4665,8864,2250,4361,4611,8730,19,67,54,134
1541095205,0,0,0,0,0,2279,4464,4701,8936,2269,4428,4665,8864,10,36,36,72
1541095233,0,0,0,0,0,2291,4497,4737,9002,2279,4464,4701,8936,12,33,36,66
1541095234,0,0,0,0,0,2566,4605,4826,9218,2291,4497,4737,9002,275,108,89,216
1541095235,0,0,0,0,0,2576,4652,4862,9312,2566,4605,4826,9218,10,47,36,94
1541095236,0,0,0,0,0,2592,4700,4898,9408,2576,4652,4862,9312,16,48,36,96
1541095237,0,0,0,0,0,2609,4741,4932,9490,2592,4700,4898,9408,17,41,34,82
1541095238,0,0,0,0,0,2624,4777,4962,9562,2609,4741,4932,9490,15,36,30,72
1541095239,0,0,0,0,0,2644,4825,5002,9658,2624,4777,4962,9562,20,48,40,96
1541095240,0,0,0,0,0,2664,4872,5042,9752,2644,4825,5002,9658,20,47,40,94
1541095241,0,0,0,0,0,2679,4908,5072,9824,2664,4872,5042,9752,15,36,30,72
1541095242,0,0,0,0,0,2699,4956,5112,9920,2679,4908,5072,9824,20,48,40,96
1541095243,0,0,0,0,0,2714,4992,5142,9992,2699,4956,5112,9920,15,36,30,72
1541095244,0,0,0,0,0,2734,5040,5182,10088,2714,4992,5142,9992,20,48,40,96
1541095245,0,0,0,0,0,2754,5088,5222,10184,2734,5040,5182,10088,20,48,40,96
1541095246,0,0,0,0,0,2769,5123,5251,10254,2754,5088,5222,10184,15,35,29,70
1541095247,0,0,0,0,0,2779,5167,5299,10342,2769,5123,5251,10254,10,44,48,88
1541095248,0,0,0,0,0,2789,5208,5317,10424,2779,5167,5299,10342,10,41,18,82
1541095249,0,0,0,0,0,2814,5253,5367,10514,2789,5208,5317,10424,25,45,50,90
1541095250,0,0,0,0,0,2839,5297,5416,10603,2814,5253,5367,10514,25,44,49,89
1541095251,0,0,0,0,0,2851,5345,5456,10699,2839,5297,5416,10603,12,48,40,96
1541095252,0,0,0,0,0,2862,5381,5482,10771,2851,5345,5456,10699,11,36,26,72
1541095253,0,0,0,0,0,2882,5429,5522,10867,2862,5381,5482,10771,20,48,40,96
1541095254,0,0,0,0,0,2897,5465,5552,10939,2882,5429,5522,10867,15,36,30,72
1541095255,0,0,0,0,0,2909,5512,5605,11033,2897,5465,5552,10939,12,47,53,94
1541095256,0,0,0,0,0,2923,5559,5629,11127,2909,5512,5605,11033,14,47,24,94
1541095257,0,0,0,0,0,2948,5604,5679,11217,2923,5559,5629,11127,25,45,50,90
1541095258,0,0,0,0,0,2967,5637,5717,11284,2948,5604,5679,11217,19,33,38,67
1541095259,0,0,0,0,0,2993,5683,5769,11376,2967,5637,5717,11284,26,46,52,92
1541095260,0,0,0,0,0,3019,5730,5821,11470,2993,5683,5769,11376,26,47,52,94
1541095261,0,0,0,0,0,3045,5777,5873,11564,3019,5730,5821,11470,26,47,52,94
1541095262,0,0,0,0,0,3065,5811,5913,11633,3045,5777,5873,11564,20,34,40,69
1541095263,0,0,0,0,0,3089,5855,5961,11721,3065,5811,5913,11633,24,44,48,88
1541095264,0,0,0,0,0,3115,5901,6013,11813,3089,5855,5961,11721,26,46,52,92
1541095265,0,0,0,0,0,3140,5946,6063,11903,3115,5901,6013,11813,25,45,50,90
1541095266,0,0,0,0,0,3160,5982,6103,11975,3140,5946,6063,11903,20,36,40,72
1541095267,0,0,0,0,0,3185,6027,6153,12065,3160,5982,6103,11975,25,45,50,90
1541095268,0,0,0,0,0,3210,6072,6203,12155,3185,6027,6153,12065,25,45,50,90
1541095269,0,0,0,0,0,3235,6117,6253,12245,3210,6072,6203,12155,25,45,50,90
1541095270,0,0,0,0,0,3256,6160,6298,12332,3235,6117,6253,12245,21,43,45,87
1541095271,0,0,0,0,0,3265,6196,6328,12404,3256,6160,6298,12332,9,36,30,72
1541095272,0,0,0,0,0,3281,6244,6364,12500,3265,6196,6328,12404,16,48,36,96
1541095273,0,0,0,0,0,3296,6280,6394,12572,3281,6244,6364,12500,15,36,30,72
1541095274,0,0,0,0,0,3316,6327,6434,12666,3296,6280,6394,12572,20,47,40,94
1541095275,0,0,0,0,0,3328,6374,6487,12760,3316,6327,6434,12666,12,47,53,94
1541095276,0,0,0,0,0,3340,6419,6509,12850,3328,6374,6487,12760,12,45,22,90
1541095277,0,0,0,0,0,3359,6453,6547,12918,3340,6419,6509,12850,19,34,38,68
1541095278,0,0,0,0,0,3384,6498,6597,13008,3359,6453,6547,12918,25,45,50,90
1541095279,0,0,0,0,0,3410,6544,6649,13100,3384,6498,6597,13008,26,46,52,92
1541095280,0,0,0,0,0,3435,6589,6699,13190,3410,6544,6649,13100,25,45,50,90
1541095281,0,0,0,0,0,3460,6634,6749,13280,3435,6589,6699,13190,25,45,50,90
1541095282,0,0,0,0,0,3479,6668,6787,13348,3460,6634,6749,13280,19,34,38,68
1541095283,0,0,0,0,0,3491,6715,6826,13442,3479,6668,6787,13348,12,47,39,94
1541095284,0,0,0,0,0,3507,6763,6862,13538,3491,6715,6826,13442,16,48,36,96
1541095285,0,0,0,0,0,3522,6799,6892,13610,3507,6763,6862,13538,15,36,30,72
1541095286,0,0,0,0,0,3537,6828,6922,13668,3522,6799,6892,13610,15,29,30,58
1541095287,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095288,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095289,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095290,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095291,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095292,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095293,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095294,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095295,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095296,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095297,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095298,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095299,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095300,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095301,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095302,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095303,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095304,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095305,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095306,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095307,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095308,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095309,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095310,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095311,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095312,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095313,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095314,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095315,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095316,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095317,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095318,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095319,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095320,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095321,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095322,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095323,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095324,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095325,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095326,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095327,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095328,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095329,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095330,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095331,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095332,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095333,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095334,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095335,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095336,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095337,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095338,0,0,0,0,0,3537,6828,6922,13668,3537,6828,6922,13668,0,0,0,0
1541095339,0,0,0,0,0,4066,6845,6936,13705,3537,6828,6922,13668,529,17,14,37
1541095340,0,0,0,0,0,4080,6893,6976,13801,4066,6845,6936,13705,14,48,40,96
1541095341,0,0,0,0,0,4093,6924,7002,13863,4080,6893,6976,13801,13,31,26,62
1541095342,0,0,0,0,0,4112,6974,7040,13963,4093,6924,7002,13863,19,50,38,100
1541095343,0,0,0,0,0,4129,7022,7083,14059,4112,6974,7040,13963,17,48,43,96
1541095344,0,0,0,0,0,4143,7070,7135,14155,4129,7022,7083,14059,14,48,52,96
1541095345,0,0,0,0,0,4156,7074,7153,14173,4143,7070,7135,14155,13,4,18,18
1541095346,0,0,0,0,0,4183,7074,7207,14236,4156,7074,7153,14173,27,0,54,63
1541095347,0,0,0,0,0,4198,7074,7240,14260,4183,7074,7207,14236,15,0,33,24
1541095348,0,0,0,0,0,4211,7074,7280,14260,4198,7074,7240,14260,13,0,40,0
1541095349,0,0,0,0,0,4223,7074,7306,14260,4211,7074,7280,14260,12,0,26,0
1541095350,0,0,0,0,0,4243,7074,7346,14260,4223,7074,7306,14260,20,0,40,0
1541095351,0,0,0,0,0,4263,7074,7386,14260,4243,7074,7346,14260,20,0,40,0
1541095352,0,0,0,0,0,4278,7074,7416,14260,4263,7074,7386,14260,15,0,30,0
1541095353,0,0,0,0,0,4298,7074,7456,14260,4278,7074,7416,14260,20,0,40,0
1541095354,0,0,0,0,0,4316,7074,7492,14260,4298,7074,7456,14260,18,0,36,0
1541095355,0,0,0,0,0,4333,7074,7526,14260,4316,7074,7492,14260,17,0,34,0
1541095356,0,0,0,0,0,4353,7074,7566,14260,4333,7074,7526,14260,20,0,40,0
1541095357,0,0,0,0,0,4368,7074,7596,14260,4353,7074,7566,14260,15,0,30,0
1541095358,0,0,0,0,0,4388,7074,7636,14260,4368,7074,7596,14260,20,0,40,0
1541095359,0,0,0,0,0,4403,7074,7666,14260,4388,7074,7636,14260,15,0,30,0
1541095361,0,0,0,0,0,4422,7074,7704,14260,4403,7074,7666,14260,19,0,38,0
1541095363,0,0,0,0,0,4448,7074,7756,14260,4422,7074,7704,14260,26,0,52,0
1541095364,0,0,0,0,0,4489,7074,7780,14260,4448,7074,7756,14260,41,0,24,0
1541095365,0,0,0,0,0,4500,7074,7810,14260,4489,7074,7780,14260,11,0,30,0
1541095366,0,0,0,0,0,4519,7074,7846,14260,4500,7074,7810,14260,19,0,36,0
1541095367,0,0,0,0,0,4539,7074,7886,14260,4519,7074,7846,14260,20,0,40,0
1541095368,0,0,0,0,0,4554,7074,7916,14260,4539,7074,7886,14260,15,0,30,0
1541095369,0,0,0,0,0,4572,7074,7957,14260,4554,7074,7916,14260,18,0,41,0
1541095370,0,0,0,0,0,4581,7074,7999,14260,4572,7074,7957,14260,9,0,42,0
1541095371,0,0,0,0,0,4595,7074,8025,14260,4581,7074,7999,14260,14,0,26,0
1541095372,0,0,0,0,0,4615,7074,8065,14260,4595,7074,8025,14260,20,0,40,0
1541095373,0,0,0,0,0,4640,7074,8115,14260,4615,7074,8065,14260,25,0,50,0
1541095374,0,0,0,0,0,4652,7074,8154,14260,4640,7074,8115,14260,12,0,39,0
1541095375,0,0,0,0,0,4663,7074,8180,14260,4652,7074,8154,14260,11,0,26,0
1541095376,0,0,0,0,0,4683,7074,8220,14260,4663,7074,8180,14260,20,0,40,0
1541095377,0,0,0,0,0,4703,7074,8260,14260,4683,7074,8220,14260,20,0,40,0
1541095378,0,0,0,0,0,4707,7074,8268,14260,4703,7074,8260,14260,4,0,8,0
1541095379,0,0,0,0,0,4737,7074,8328,14260,4707,7074,8268,14260,30,0,60,0
1541095380,0,0,0,0,0,4757,7074,8368,14260,4737,7074,8328,14260,20,0,40,0
1541095381,0,0,0,0,0,4772,7074,8398,14260,4757,7074,8368,14260,15,0,30,0
1541095382,0,0,0,0,0,4786,7074,8452,14260,4772,7074,8398,14260,14,0,54,0
1541095383,0,0,0,0,0,4788,7074,8460,14260,4786,7074,8452,14260,2,0,8,0
1541095384,0,0,0,0,0,4820,7074,8516,14260,4788,7074,8460,14260,32,0,56,0
1541095385,0,0,0,0,0,4843,7074,8565,14260,4820,7074,8516,14260,23,0,49,0
1541095386,0,0,0,0,0,4852,7074,8595,14260,4843,7074,8565,14260,9,0,30,0
1541095387,0,0,0,0,0,4868,7074,8631,14260,4852,7074,8595,14260,16,0,36,0
1541095389,0,0,0,0,0,4878,7074,8651,14260,4868,7074,8631,14260,10,0,20,0
1541095390,0,0,0,0,0,4914,7074,8727,14260,4878,7074,8651,14260,36,0,76,0
1541095397,0,0,0,0,0,4928,7074,8751,14260,4914,7074,8727,14260,14,0,24,0
1541095398,0,0,0,0,0,5010,7074,8799,14260,4928,7074,8751,14260,82,0,48,0
1541095399,0,0,0,0,0,5024,7074,8821,14260,5010,7074,8799,14260,14,0,22,0
1541095400,0,0,0,0,0,5037,7074,8860,14260,5024,7074,8821,14260,13,0,39,0
1541095401,0,0,0,0,0,5048,7074,8890,14260,5037,7074,8860,14260,11,0,30,0
1541095402,0,0,0,0,0,5067,7074,8926,14260,5048,7074,8890,14260,19,0,36,0
1541095403,0,0,0,0,0,5082,7074,8956,14260,5067,7074,8926,14260,15,0,30,0
1541095404,0,0,0,0,0,5097,7074,9002,14260,5082,7074,8956,14260,15,0,46,0
1541095405,0,0,0,0,0,5106,7074,9034,14260,5097,7074,9002,14260,9,0,32,0
1541095406,0,0,0,0,0,5130,7074,9074,14260,5106,7074,9034,14260,24,0,40,0
1541095407,0,0,0,0,0,5150,7074,9114,14260,5130,7074,9074,14260,20,0,40,0
1541095408,0,0,0,0,0,5165,7074,9153,14260,5150,7074,9114,14260,15,0,39,0
1541095409,0,0,0,0,0,5177,7074,9189,14260,5165,7074,9153,14260,12,0,36,0
1541095410,0,0,0,0,0,5195,7074,9225,14260,5177,7074,9189,14260,18,0,36,0
1541095411,0,0,0,0,0,5215,7074,9265,14260,5195,7074,9225,14260,20,0,40,0
1541095412,0,0,0,0,0,5230,7074,9295,14260,5215,7074,9265,14260,15,0,30,0
1541095413,0,0,0,0,0,5250,7074,9335,14260,5230,7074,9295,14260,20,0,40,0
1541095414,0,0,0,0,0,5265,7074,9365,14260,5250,7074,9335,14260,15,0,30,0
1541095415,0,0,0,0,0,5285,7074,9405,14260,5265,7074,9365,14260,20,0,40,0
1541095416,0,0,0,0,0,5305,7074,9445,14260,5285,7074,9405,14260,20,0,40,0
1541095417,0,0,0,0,0,5320,7074,9475,14260,5305,7074,9445,14260,15,0,30,0
1541095418,0,0,0,0,0,5340,7074,9515,14260,5320,7074,9475,14260,20,0,40,0
1541095419,0,0,0,0,0,5355,7074,9545,14260,5340,7074,9515,14260,15,0,30,0
1541095420,0,0,0,0,0,5369,7074,9594,14260,5355,7074,9545,14260,14,0,49,0
1541095421,0,0,0,0,0,5377,7074,9624,14260,5369,7074,9594,14260,8,0,30,0
1541095422,0,0,0,0,0,5403,7074,9668,14260,5377,7074,9624,14260,26,0,44,0
1541095423,0,0,0,0,0,5423,7074,9708,14260,5403,7074,9668,14260,20,0,40,0
1541095424,0,0,0,0,0,5438,7074,9749,14260,5423,7074,9708,14260,15,0,41,0
1541095425,0,0,0,0,0,5449,7074,9779,14260,5438,7074,9749,14260,11,0,30,0
1541095428,0,0,0,0,0,5498,7074,9793,14260,5449,7074,9779,14260,49,0,14,0
1541095429,0,0,0,0,0,5501,7074,9865,14260,5498,7074,9793,14260,3,0,72,0
1541095430,0,0,0,0,0,5501,7074,9865,14260,5501,7074,9865,14260,0,0,0,0
1541095431,0,0,0,0,0,5509,7074,9881,14260,5501,7074,9865,14260,8,0,16,0
1541095432,0,0,0,0,0,5524,7074,9940,14260,5509,7074,9881,14260,15,0,59,0
1541095433,0,0,0,0,0,5527,7074,9956,14260,5524,7074,9940,14260,3,0,16,0
1541095434,0,0,0,0,0,5527,7074,9956,14260,5527,7074,9956,14260,0,0,0,0
1541095435,0,0,0,0,0,5557,7074,9980,14260,5527,7074,9956,14260,30,0,24,0
1541095436,0,0,0,0,0,5572,7074,10024,14260,5557,7074,9980,14260,15,0,44,0
1541095437,0,0,0,0,0,5583,7074,10066,14260,5572,7074,10024,14260,11,0,42,0
