timestamp,R_99
1579370693,99.61
1579370694,90.9
1579370695,85.13
1579370696,85.85
1579370697,125.7
1579370698,91.75
1579370699,97.19
1579370700,116.65
1579370701,114.16
1579370702,84.8
1579370703,87.82
1579370704,86.9
1579370705,87.69
1579370706,157.42
1579370707,102.04
1579370708,127.86
1579370709,90.18
1579370710,102.3
1579370711,100.93
1579370712,101.12
1579370713,107.94
1579370714,80.02
1579370715,283.38
1579370716,98.7
1579370717,91.68
1579370718,81.59
1579370719,79.23
1579370720,108.07
1579370721,111.41
1579370722,87.88
1579370723,120.52
1579370724,77.53
1579370725,95.62
1579370726,87.82
1579370727,87.1
1579370728,272.11
1579370729,432.01
1579370730,108.4
1579370731,80.08
1579370732,101.06
1579370733,94.57
1579370734,134.48
1579370735,105.78
1579370736,127.8
1579370737,97.98
1579370738,88.87
1579370739,109.51
1579370740,131.33
1579370741,188.61
1579370742,139.33
1579370743,182.45
1579370744,149.82
1579370745,146.41
1579370746,93.52
1579370747,200.41
1579370748,84.61
1579370749,135.14
1579370750,124.26
1579370751,362.28
1579370752,246.15
1579370753,177.34
1579370754,116.26
1579370755,97.52
1579370756,92.27
1579370757,120.72
1579370758,198.71
1579370759,99.35
1579370760,79.17
1579370761,127.34
1579370762,92.73
1579370763,111.67
1579370764,160.3
1579370765,119.87
1579370766,123.08
1579370767,112.53
1579370768,135.66
1579370769,109.38
1579370770,79.95
1579370771,115.54
1579370772,93.32
1579370773,151.26
1579370774,139.72
1579370775,87.95
1579370776,127.01
1579370777,128.25
1579370778,140.25
1579370779,112.53
1579370780,112.72
1579370781,116.26
1579370782,124.32
1579370783,267.65
1579370784,103.68
1579370785,116.13
1579370786,164.36
1579370787,122.09
1579370788,156.11
1579370789,246.28
1579370790,110.36
1579370791,150.34
1579370792,189.92
1579370793,130.22
1579370794,242.35
1579370795,184.03
1579370796,145.75
1579370797,177.73
1579370798,167.77
1579370799,276.56
1579370800,184.68
1579370801,226.23
1579370802,153.49
1579370803,232.78
1579370804,386.92
1579370805,181.8
1579370806,128.97
1579370807,183.5
1579370808,138.28
1579370809,165.41
1579370810,120.72
1579370811,177.21
1579370812,170.0
1579370813,277.61
1579370814,347.08
1579370815,90.24
1579370816,108.46
1579370817,265.29
1579370818,199.49
1579370819,72.16
1579370820,221.64
1579370821,111.94
1579370822,203.03
1579370823,225.71
1579370824,116.0
1579370825,272.63
1579370826,101.84
1579370827,241.96
1579370828,139.07
1579370829,288.1
1579370830,82.71
1579370831,190.32
1579370832,238.94
1579370833,171.84
1579370834,174.98
1579370835,104.14
1579370836,133.56
1579370837,127.4
1579370838,133.43
1579370839,163.18
1579370840,120.72
1579370841,100.2
1579370842,287.57
1579370843,104.33
1579370844,260.7
1579370845,145.75
1579370846,97.52
1579370847,122.81
1579370848,142.61
1579370849,317.19
1579370850,127.86
1579370851,122.62
1579370852,200.02
1579370853,92.47
1579370854,100.53
1579370855,228.33
1579370856,266.73
1579370857,97.58
1579370858,80.35
1579370859,317.19
1579370860,309.59
1579370861,414.97
1579370862,139.46
1579370863,130.09
1579370864,111.8
1579370865,116.65
1579370866,82.51
1579370867,95.42
1579370868,123.01
1579370869,82.9
1579370870,106.23
1579370871,131.07
1579370872,91.68
1579370873,107.54
1579370874,93.78
1579370875,138.41
1579370876,97.32
1579370877,103.55
1579370878,121.9
1579370879,105.51
1579370880,175.11
1579370881,120.46
1579370882,113.25
1579370883,144.7
1579370884,113.31
1579370885,162.92
1579370886,154.93
1579370887,104.79
1579370888,162.53
1579370889,143.0
1579370890,108.4
1579370891,141.95
1579370892,147.98
1579370893,203.29
1579370894,119.54
1579370895,564.66
1579370896,726.14
1579370897,115.21
1579370898,123.73
1579370899,95.35
1579370900,106.36
1579370901,127.86
1579370902,129.63
1579370903,103.68
1579370904,138.81
1579370905,85.98
1579370906,142.87
1579370907,129.04
1579370908,121.24
1579370909,96.86
1579370910,146.01
1579370911,129.11
1579370912,121.7
1579370913,128.52
1579370914,85.52
1579370915,125.89
1579370916,182.45
1579370917,237.11
1579370918,259.78
1579370919,263.32
1579370920,123.67
1579370921,177.08
1579370922,105.51
1579370923,120.06
1579370924,130.22
1579370925,328.47
1579370926,91.42
1579370927,92.01
1579370928,94.24
1579370929,109.05
1579370930,85.98
1579370931,100.86
1579370932,87.95
1579370933,122.95
1579370934,78.05
1579370935,89.19
1579370936,88.34
1579370937,87.75
1579370938,85.0
1579370939,89.33
1579370940,108.66
1579370941,121.18
1579370942,98.63
1579370943,65.93
1579370944,153.75
1579370945,124.52
1579370946,78.64
1579370947,88.15
1579370948,88.28
1579370949,102.5
1579370950,111.67
1579370951,96.27
1579370952,117.05
1579370953,164.1
1579370954,135.92
1579370955,105.97
1579370956,149.55
1579370957,76.15
1579370958,94.9
1579370959,160.83
1579370960,154.14
1579370961,127.14
1579370962,79.89
1579370963,144.05
1579370964,103.87
1579370965,123.34
1579370966,138.54
1579370967,78.51
1579370968,81.59
1579370969,107.15
1579370970,141.3
1579370971,99.61
1579370972,104.07
1579370973,105.38
1579370974,134.22
1579370975,98.96
1579370976,85.98
1579370977,104.33
1579370978,71.57
1579370979,102.89
1579370980,104.07
1579370981,95.81
1579370982,90.18
1579370983,140.64
1579370984,124.32
1579370985,138.81
1579370986,88.28
1579370987,149.16
1579370988,119.14
1579370989,174.46
1579370990,96.67
1579370991,95.03
1579370992,93.45
1579370993,107.15
1579370994,93.85
1579370995,112.66
1579370996,104.46
1579370997,107.22
1579370998,96.53
1579370999,92.54
1579371000,99.09
1579371001,87.36
1579371002,326.63
1579371003,118.82
1579371004,104.86
1579371005,121.24
1579371006,103.68
1579371007,91.95
1579371008,88.28
1579371009,100.2
1579371010,85.59
1579371011,124.72
1579371012,84.21
1579371013,131.66
1579371014,103.81
1579371015,93.39
1579371016,113.18
1579371017,102.04
1579371018,116.92
1579371019,122.03
1579371020,122.55
1579371021,99.75
1579371022,122.49
1579371023,104.92
1579371024,85.07
1579371025,126.35
1579371026,104.01
1579371027,87.23
1579371028,134.35
1579371029,107.48
1579371030,102.5
1579371031,102.96
1579371032,91.03
1579371033,205.65
1579371034,124.98
1579371035,85.13
1579371036,114.1
1579371037,130.55
1579371038,94.11
1579371039,119.67
1579371040,126.42
1579371041,182.58
1579371042,232.65
1579371043,203.69
1579371044,118.69
1579371045,110.36
1579371046,110.56
1579371047,142.74
1579371048,164.63
1579371049,169.21
1579371050,237.76
1579371051,143.65
1579371052,102.89
1579371053,122.81
1579371054,125.37
1579371055,234.75
1579371056,105.51
1579371057,114.69
1579371058,160.83
1579371059,234.36
1579371060,182.45
1579371061,127.01
1579371062,198.44
1579371063,148.9
1579371064,108.86
1579371065,132.51
1579371066,303.56
1579371067,196.61
1579371068,214.04
1579371069,166.72
1579371070,149.16
1579371071,148.9
1579371072,212.47
1579371073,375.39
1579371074,77.66
1579371075,146.54
1579371076,165.94
1579371077,111.41
1579371078,119.87
1579371079,142.87
1579371080,97.98
1579371081,108.99
1579371082,115.08
1579371083,131.27
1579371084,69.93
1579371085,201.72
1579371086,317.72
1579371087,232.52
1579371088,278.4
1579371089,160.3
1579371090,82.12
1579371091,88.28
1579371092,102.17
1579371093,166.59
1579371094,71.89
1579371095,112.26
1579371096,481.03
1579371097,130.35
1579371098,113.25
1579371099,99.09
1579371100,221.38
1579371101,145.75
1579371102,118.16
1579371103,108.53
1579371104,97.78
1579371105,159.51
1579371106,154.8
1579371107,119.34
1579371108,102.17
1579371109,262.93
1579371110,165.41
1579371111,88.74
1579371112,92.08
1579371113,93.98
1579371114,75.5
1579371115,93.78
1579371116,90.9
1579371117,82.31
1579371118,77.14
1579371119,81.72
1579371120,80.22
1579371121,77.59
1579371122,93.19
1579371123,143.13
1579371124,86.64
1579371125,80.15
1579371126,124.85
1579371127,78.77
1579371128,90.31
1579371129,94.63
1579371130,85.92
1579371131,116.59
1579371132,70.91
1579371133,200.41
1579371134,115.15
1579371135,171.31
1579371136,78.97
1579371137,173.41
1579371138,168.95
1579371139,93.26
1579371140,134.48
1579371141,89.65
1579371142,90.37
1579371143,143.39
1579371144,155.98
1579371145,209.32
1579371146,249.17
1579371147,94.96
1579371148,117.31
1579371149,108.72
1579371150,100.07
1579371151,256.38
1579371152,152.31
1579371153,250.09
1579371154,240.52
1579371155,194.9
1579371156,252.44
1579371157,98.11
1579371158,117.51
1579371159,172.75
1579371160,98.3
1579371161,147.32
1579371162,78.12
1579371163,115.28
1579371164,138.02
1579371165,181.27
1579371166,94.11
1579371167,228.59
1579371168,266.21
1579371169,166.59
1579371170,128.52
1579371171,334.5
1579371172,92.21
1579371173,80.61
1579371174,163.84
1579371175,192.94
1579371176,204.6
1579371177,298.06
1579371178,163.84
1579371179,104.01
1579371180,272.11
1579371181,147.06
1579371182,151.91
1579371183,246.94
1579371184,136.05
1579371185,252.31
1579371186,156.11
1579371187,272.11
1579371188,87.23
1579371189,164.63
1579371190,133.04
1579371191,147.06
1579371192,286.26
1579371193,84.61
1579371194,74.84
1579371195,72.55
1579371196,89.06
1579371197,57.84
1579371198,453.51
1579371199,100.86
1579371200,80.54
1579371201,315.62
1579371202,110.62
1579371203,88.47
1579371204,111.87
1579371205,93.59
1579371206,88.08
1579371207,75.63
1579371208,71.17
1579371209,56.07
1579371210,90.51
1579371211,71.5
1579371212,62.13
1579371213,88.28
1579371214,50.4
1579371215,68.62
1579371216,68.35
1579371217,61.47
1579371218,62.03
1579371219,93.32
1579371220,78.77
1579371221,64.49
1579371222,62.52
1579371223,386.14
1579371224,497.55
1579371225,74.25
1579371226,107.87
1579371227,71.83
1579371228,76.09
1579371229,41.03
1579371230,65.04
1579371231,72.88
1579371232,57.48
1579371233,111.21
1579371234,45.09
1579371235,53.44
1579371236,68.88
1579371237,78.32
1579371238,50.07
1579371239,45.22
1579371240,79.23
1579371241,80.48
1579371242,51.38
1579371243,52.89
1579371244,144.44
1579371245,60.65
1579371246,79.82
1579371247,52.63
1579371248,75.83
1579371249,60.62
1579371250,80.61
1579371251,80.67
1579371252,79.76
1579371253,60.82
1579371254,59.87
1579371255,57.44
1579371256,57.7
1579371257,48.1
1579371258,63.14
1579371259,48.96
1579371260,48.14
1579371261,70.19
1579371262,62.75
1579371263,42.6
1579371264,39.75
1579371265,59.41
1579371266,58.33
1579371267,813.69
1579371268,63.9
1579371269,52.17
1579371270,55.12
1579371271,42.76
1579371272,58.98
1579371273,45.51
1579371274,64.39
1579371275,77.2
1579371276,100.07
1579371277,70.78
1579371278,56.07
1579371279,59.54
1579371280,47.32
1579371281,55.71
1579371282,79.63
1579371283,56.26
1579371284,56.13
1579371285,86.44
1579371286,67.96
1579371287,143.65
1579371288,145.23
1579371289,82.97
1579371290,142.21
1579371291,60.88
1579371292,84.48
1579371293,194.38
1579371294,188.87
1579371295,131.6
1579371296,66.85
1579371297,82.77
1579371298,102.17
1579371299,87.43
1579371300,67.37
1579371301,92.14
1579371302,163.18
1579371303,135.14
1579371304,95.49
1579371305,136.18
1579371306,130.29
1579371307,225.18
1579371308,73.2
1579371309,82.71
1579371310,99.81
1579371311,112.53
1579371312,80.22
1579371313,69.4
1579371314,73.79
1579371315,88.21
1579371316,65.44
1579371317,163.32
1579371318,224.79
1579371319,203.03
1579371320,199.75
1579371321,89.72
1579371322,77.66
1579371323,64.85
1579371324,95.81
1579371325,83.3
1579371326,61.67
1579371327,132.32
1579371328,89.46
1579371329,78.38
1579371330,97.85
1579371331,102.63
1579371332,85.46
1579371333,101.71
1579371334,69.99
1579371335,125.3
1579371336,181.27
1579371337,224.92
1579371338,139.33
1579371339,154.8
1579371340,107.15
1579371341,141.56
1579371342,187.83
1579371343,102.76
1579371344,56.36
1579371345,67.31
1579371346,92.41
1579371347,90.24
1579371348,73.53
1579371349,71.17
1579371350,59.57
1579371351,70.52
1579371352,60.0
1579371353,58.92
1579371354,62.03
1579371355,50.69
1579371356,51.54
1579371357,68.09
1579371358,50.82
1579371359,53.48
1579371360,64.59
1579371361,61.05
1579371362,38.73
1579371363,62.03
1579371364,53.15
1579371365,45.19
1579371366,63.28
1579371367,64.72
1579371368,587.2
1579371369,34.5
1579371370,24.48
1579371371,43.55
1579371372,62.49
1579371373,24.22
1579371374,52.63
1579371375,61.31
1579371376,26.59
1579371377,35.95
1579371378,55.57
1579371379,54.13
1579371380,58.65
1579371381,32.83
1579371382,54.17
1579371383,42.17
1579371384,39.42
1579371385,52.82
1579371386,44.99
1579371387,47.48
1579371388,46.89
1579371389,61.11
1579371390,58.82
1579371391,26.94
1579371392,73.07
1579371393,43.55
1579371394,53.67
1579371395,21.28
1579371396,47.81
1579371397,26.17
1579371398,54.98
1579371399,23.86
1579371400,53.58
1579371401,56.07
1579371402,35.06
1579371403,42.17
1579371404,36.9
1579371405,55.51
1579371406,41.62
1579371407,47.48
1579371408,55.84
1579371409,35.62
1579371410,48.01
1579371411,38.67
1579371412,53.87
1579371413,43.12
1579371414,64.65
1579371415,47.22
1579371416,38.73
1579371417,60.16
1579371418,25.77
1579371419,31.62
1579371420,50.3
1579371421,54.98
1579371422,46.69
1579371423,32.08
1579371424,62.16
1579371425,56.16
1579371426,52.0
1579371427,57.7
1579371428,44.14
1579371429,54.82
1579371430,55.93
1579371431,42.17
1579371432,51.18
1579371433,58.43
1579371434,63.93
1579371435,51.12
1579371436,46.1
1579371437,22.74
1579371438,47.38
1579371439,63.41
1579371440,59.38
1579371441,58.29
1579371442,50.63
1579371443,25.76
1579371444,60.29
1579371445,65.04
1579371446,24.58
1579371447,56.13
1579371448,19.78
1579371449,23.28
1579371450,57.51
1579371451,47.42
1579371452,47.02
1579371453,48.66
1579371454,51.28
1579371455,55.05
1579371456,45.81
1579371457,63.8
1579371458,40.14
1579371459,55.15
1579371460,29.77
1579371461,52.1
1579371462,57.31
1579371463,25.79
1579371464,62.46
1579371465,51.74
1579371466,61.15
1579371467,26.23
1579371468,60.72
1579371469,58.59
1579371470,50.53
1579371471,54.76
1579371472,62.62
1579371473,50.33
1579371474,59.64
1579371475,28.1
1579371476,53.87
1579371477,52.26
1579371478,33.82
1579371479,32.52
1579371480,73.53
1579371481,55.18
1579371482,45.78
1579371483,56.72
1579371484,64.88
1579371485,47.05
1579371486,51.71
1579371487,60.95
1579371488,49.55
1579371489,57.15
1579371490,30.64
1579371491,54.98
1579371492,53.05
1579371493,52.3
1579371494,60.65
1579371495,63.44
1579371496,54.72
1579371497,34.14
1579371498,48.3
1579371499,29.1
1579371500,41.94
1579371501,22.48
1579371502,53.31
1579371503,48.89
1579371504,16.41
1579371505,55.21
1579371506,53.84
1579371507,39.29
1579371508,39.55
1579371509,54.92
1579371510,50.1
1579371511,40.24
1579371512,42.6
1579371513,42.63
1579371514,54.43
1579371515,58.36
1579371516,51.97
1579371517,21.68
1579371518,54.2
1579371519,52.17
1579371520,62.42
1579371521,46.24
1579371522,25.76
1579371523,54.53
1579371524,51.71
1579371525,44.53
1579371526,78.97
1579371527,56.62
1579371528,39.88
1579371529,53.44
1579371530,56.1
1579371531,62.39
1579371532,30.2
1579371533,64.03
1579371534,54.92
1579371535,58.13
1579371536,49.02
1579371537,49.55
1579371538,39.26
1579371539,50.53
1579371540,60.1
1579371541,43.12
1579371542,39.88
1579371543,51.97
1579371544,33.0
1579371545,45.81
1579371546,53.97
1579371547,42.6
1579371548,49.87
1579371549,32.69
1579371550,51.74
1579371551,33.33
1579371552,76.15
1579371553,24.38
1579371554,24.2
1579371555,50.63
1579371556,61.44
1579371557,25.61
1579371558,45.48
1579371559,44.37
1579371560,48.76
1579371561,18.91
1579371562,58.85
1579371563,46.56
1579371564,21.77
1579371565,51.31
1579371566,61.67
1579371567,58.65
1579371568,48.69
1579371569,52.56
1579371570,23.76
1579371571,36.44
1579371572,17.29
1579371573,48.01
1579371574,53.02
1579371575,51.97
1579371576,29.54
1579371577,45.45
1579371578,46.37
1579371579,21.09
1579371580,51.31
1579371581,60.62
1579371582,48.99
1579371583,43.58
1579371584,53.9
1579371585,23.61
1579371586,50.56
1579371587,23.22
1579371588,52.33
1579371589,57.44
1579371590,60.0
1579371591,49.58
1579371592,48.27
1579371593,53.44
1579371594,21.02
1579371595,41.98
1579371596,52.23
1579371597,24.18
1579371598,57.48
1579371599,55.25
1579371600,61.64
1579371601,70.06
1579371602,64.68
1579371603,40.14
1579371604,64.62
1579371605,75.76
1579371606,65.73
1579371607,43.75
1579371608,73.01
1579371609,52.95
1579371610,60.16
1579371611,54.85
1579371612,61.87
1579371613,49.25
1579371614,62.1
1579371615,73.6
1579371616,48.92
1579371617,61.01
1579371618,54.66
1579371619,40.34
1579371620,68.75
1579371621,47.81
1579371622,51.31
1579371623,48.17
1579371624,25.56
1579371625,59.34
1579371626,57.25
1579371627,62.0
1579371628,54.49
1579371629,58.23
1579371630,61.21
1579371631,68.55
1579371632,70.19
1579371633,60.46
1579371634,94.11
1579371635,67.5
1579371636,59.41
1579371637,66.55
1579371638,67.24
1579371639,83.3
1579371640,72.42
1579371641,68.42
1579371642,62.95
1579371643,70.19
1579371644,62.59
1579371645,66.16
1579371646,70.39
1579371647,71.37
1579371648,75.37
1579371649,66.22
1579371650,60.88
1579371651,48.99
1579371652,79.63
1579371653,75.1
1579371654,57.25
1579371655,66.22
1579371656,68.81
1579371657,83.95
1579371658,68.29
1579371659,61.24
1579371660,61.34
1579371661,60.92
1579371662,55.64
1579371663,66.81
1579371664,63.37
1579371665,76.15
1579371666,78.91
1579371667,64.03
1579371668,62.52
1579371669,62.88
1579371670,83.62
1579371671,69.99
1579371672,87.62
1579371673,106.43
1579371674,81.66
1579371675,70.32
1579371676,54.85
1579371677,66.75
1579371678,67.04
1579371679,63.96
1579371680,52.3
1579371681,61.8
1579371682,49.38
1579371683,61.05
1579371684,72.35
1579371685,63.77
1579371686,66.13
1579371687,75.69
1579371688,78.12
1579371689,83.36
1579371690,91.42
1579371691,65.47
1579371692,65.34
1579371693,68.81
1579371694,82.38
1579371695,79.89
1579371696,68.49
1579371697,73.86
1579371698,114.49
1579371699,70.91
1579371700,77.0
1579371701,82.71
1579371702,88.74
1579371703,61.31
1579371704,64.19
1579371705,65.73
1579371706,64.03
1579371707,64.29
1579371708,59.97
1579371709,64.29
1579371710,70.52
1579371711,78.18
1579371712,78.71
1579371713,75.1
1579371714,67.44
1579371715,103.09
1579371716,77.4
1579371717,70.19
1579371718,110.62
1579371719,72.35
1579371720,70.98
1579371721,66.91
1579371722,99.42
1579371723,108.86
1579371724,91.03
1579371725,85.0
1579371726,77.4
1579371727,76.41
1579371728,72.16
1579371729,89.78
1579371730,70.65
1579371731,80.08
1579371732,69.07
1579371733,66.98
1579371734,121.9
1579371735,80.15
1579371736,91.36
1579371737,71.89
1579371738,78.18
1579371739,73.01
1579371740,95.16
1579371741,99.16
1579371742,78.12
1579371743,108.59
1579371744,72.61
1579371745,176.69
1579371746,99.94
1579371747,240.91
1579371748,91.23
1579371749,84.54
1579371750,72.16
1579371751,81.85
1579371752,85.79
1579371753,81.59
1579371754,74.58
1579371755,74.25
1579371756,71.63
1579371757,76.41
1579371758,107.81
1579371759,89.26
1579371760,78.12
1579371761,69.99
1579371762,90.64
1579371763,108.59
1579371764,79.1
1579371765,75.37
1579371766,79.56
1579371767,97.39
1579371768,114.82
1579371769,76.41
1579371770,115.93
1579371771,93.32
1579371772,87.36
1579371773,89.0
1579371774,84.21
1579371775,70.71
1579371776,82.51
1579371777,147.32
1579371778,85.39
1579371779,71.04
1579371780,85.66
1579371781,79.76
1579371782,71.83
1579371783,81.0
1579371784,95.03
1579371785,83.17
1579371786,84.41
1579371787,75.43
1579371788,62.39
1579371789,73.86
1579371790,85.13
1579371791,66.22
1579371792,105.64
1579371793,88.47
1579371794,81.0
1579371795,62.06
1579371796,79.04
1579371797,79.1
1579371798,90.18
1579371799,78.18
1579371800,81.66
1579371801,81.26
1579371802,94.44
1579371803,83.17
1579371804,81.4
1579371805,74.78
1579371806,67.17
1579371807,72.61
1579371808,68.09
1579371809,102.83
1579371810,82.31
1579371811,80.54
1579371812,118.55
1579371813,70.84
1579371814,77.0
1579371815,92.8
1579371816,109.9
1579371817,75.83
1579371818,75.5
1579371819,134.48
1579371820,83.03
1579371821,83.82
1579371822,131.33
1579371823,92.93
1579371824,97.98
1579371825,84.87
1579371826,82.64
1579371827,104.01
1579371828,68.55
1579371829,99.61
1579371830,78.51
1579371831,68.88
1579371832,82.84
1579371833,72.42
1579371834,73.33
1579371835,82.71
1579371836,69.07
1579371837,74.71
1579371838,75.5
1579371839,83.36
1579371840,86.77
1579371841,90.9
1579371842,100.14
1579371843,91.16
1579371844,71.04
1579371845,268.7
1579371846,86.05
1579371847,72.88
1579371848,77.14
1579371849,117.96
1579371850,103.02
1579371851,104.53
1579371852,80.81
1579371853,82.9
1579371854,76.94
1579371855,101.58
1579371856,93.72
1579371857,84.28
1579371858,173.41
1579371859,175.37
1579371860,123.4
1579371861,109.84
1579371862,80.48
1579371863,135.27
1579371864,99.35
1579371865,101.19
1579371866,115.15
1579371867,98.44
1579371868,108.66
1579371869,135.79
1579371870,86.05
1579371871,71.63
1579371872,89.39
1579371873,179.7
1579371874,106.1
1579371875,137.1
1579371876,86.7
1579371877,84.08
1579371878,76.94
1579371879,76.74
1579371880,87.75
1579371881,99.61
1579371882,259.0
1579371883,92.67
1579371884,105.91
1579371885,107.61
1579371886,118.36
1579371887,96.93
1579371888,66.42
1579371889,92.34
1579371890,86.7
1579371891,94.04
1579371892,85.98
1579371893,106.36
1579371894,181.4
1579371895,76.28
1579371896,93.98
1579371897,71.37
1579371898,102.11
1579371899,71.17
1579371900,86.44
1579371901,112.92
1579371902,270.53
1579371903,113.64
1579371904,91.42
1579371905,100.2
1579371906,90.44
1579371907,98.44
1579371908,80.94
1579371909,82.25
1579371910,111.02
1579371911,77.46
1579371912,166.85
1579371913,105.58
1579371914,103.22
1579371915,91.68
1579371916,96.21
1579371917,237.37
1579371918,116.06
1579371919,177.73
1579371920,122.95
1579371921,88.87
1579371922,105.64
1579371923,83.49
1579371924,147.98
1579371925,69.01
1579371926,88.21
1579371927,285.47
1579371928,79.95
1579371929,74.32
1579371930,151.52
1579371931,99.42
1579371932,74.97
1579371933,83.23
1579371934,77.66
1579371935,71.5
1579371936,84.28
1579371937,90.05
1579371938,96.99
1579371939,90.77
1579371940,100.79
1579371941,95.42
1579371942,80.94
1579371943,103.81
1579371944,100.4
1579371945,99.48
1579371946,125.83
1579371947,76.41
1579371948,119.21
1579371949,91.82
1579371950,73.27
1579371951,87.16
1579371952,71.57
1579371953,76.09
1579371954,136.05
1579371955,87.82
1579371956,68.16
1579371957,80.08
1579371958,85.98
1579371959,75.89
1579371960,93.65
1579371961,96.27
1579371962,92.67
1579371963,76.15
1579371964,109.12
1579371965,154.8
1579371966,87.1
1579371967,90.9
1579371968,85.0
1579371969,75.56
1579371970,96.27
1579371971,87.56
1579371972,66.36
1579371973,116.92
1579371974,96.6
1579371975,89.52
1579371976,138.94
1579371977,118.82
1579371978,103.15
1579371979,94.83
1579371980,118.82
1579371981,74.58
1579371982,86.44
1579371983,149.95
1579371984,126.35
1579371985,105.84
1579371986,92.67
1579371987,87.49
1579371988,78.64
1579371989,83.3
1579371990,156.37
1579371991,93.72
1579371992,101.52
1579371993,95.62
1579371994,80.02
1579371995,89.92
1579371996,84.74
1579371997,103.02
1579371998,102.3
1579371999,76.48
1579372000,78.58
1579372001,85.13
1579372002,106.63
1579372003,82.25
1579372004,89.59
1579372005,108.07
1579372006,90.24
1579372007,97.32
1579372008,106.23
1579372009,125.76
1579372010,287.31
1579372011,87.56
1579372012,119.73
1579372013,93.32
1579372014,83.89
1579372015,136.45
1579372016,141.03
1579372017,113.84
1579372018,100.47
1579372019,111.41
1579372020,106.3
1579372021,84.15
1579372022,82.9
1579372023,125.76
1579372024,102.24
1579372025,98.57
1579372026,86.51
1579372027,67.7
1579372028,92.41
1579372029,108.79
1579372030,74.71
1579372031,76.94
1579372032,77.79
1579372033,85.07
1579372034,84.02
1579372035,72.16
1579372036,100.2
1579372037,97.65
1579372038,84.34
1579372039,91.23
1579372040,96.01
1579372041,110.49
1579372042,78.97
1579372043,100.73
1579372044,91.36
1579372045,166.72
1579372046,96.8
1579372047,70.98
1579372048,114.62
1579372049,80.35
1579372050,226.75
1579372051,91.1
1579372052,98.04
1579372053,83.3
1579372054,94.9
1579372055,102.43
1579372056,81.79
1579372057,90.57
1579372058,92.86
1579372059,335.28
1579372060,102.11
1579372061,129.56
1579372062,87.82
1579372063,91.1
1579372064,88.08
1579372065,84.34
1579372066,121.7
1579372067,105.58
1579372068,107.15
1579372069,135.66
1579372070,83.62
1579372071,94.24
1579372072,248.77
1579372073,78.84
1579372074,229.9
1579372075,83.69
1579372076,73.2
1579372077,115.61
1579372078,102.24
1579372079,96.08
1579372080,115.21
1579372081,81.26
1579372082,81.26
1579372083,110.56
1579372084,70.71
1579372085,93.06
1579372086,99.68
1579372087,95.49
1579372088,106.3
1579372089,139.2
1579372090,95.35
1579372091,86.38
1579372092,77.86
1579372093,99.61
1579372094,84.02
1579372095,94.9
1579372096,93.19
1579372097,93.26
1579372098,112.39
1579372099,84.34
1579372100,85.98
1579372101,90.11
1579372102,73.86
1579372103,270.79
1579372104,84.28
1579372105,243.01
1579372106,75.3
1579372107,108.92
1579372108,123.6
1579372109,121.5
1579372110,80.87
1579372111,258.47
1579372112,97.78
1579372113,132.06
1579372114,80.22
1579372115,80.81
1579372116,81.53
1579372117,103.02
1579372118,74.58
1579372119,129.63
1579372120,92.34
1579372121,85.92
1579372122,116.2
1579372123,182.58
1579372124,148.9
1579372125,89.85
1579372126,85.79
1579372127,86.44
1579372128,111.94
1579372129,98.83
1579372130,95.49
1579372131,81.0
1579372132,107.94
1579372133,73.01
1579372134,88.54
1579372135,106.69
1579372136,94.37
1579372137,109.71
1579372138,126.22
1579372139,94.18
1579372140,102.11
1579372141,139.59
1579372142,95.81
1579372143,107.87
1579372144,75.17
1579372145,102.43
1579372146,125.17
1579372147,122.16
1579372148,109.64
1579372149,114.49
1579372150,104.73
1579372151,106.23
1579372152,89.92
1579372153,74.84
1579372154,114.16
1579372155,72.94
1579372156,121.04
1579372157,172.75
1579372158,90.24
1579372159,90.57
1579372160,91.16
1579372161,98.11
1579372162,89.85
1579372163,131.2
1579372164,95.94
1579372165,89.72
1579372166,109.9
1579372167,96.01
1579372168,81.99
1579372169,85.39
1579372170,117.51
1579372171,107.87
1579372172,101.91
1579372173,108.0
1579372174,154.8
1579372175,92.27
1579372176,108.92
1579372177,95.22
1579372178,86.44
1579372179,75.83
1579372180,123.67
1579372181,93.39
1579372182,66.06
1579372183,147.59
1579372184,133.3
1579372185,119.08
1579372186,105.78
1579372187,98.57
1579372188,91.16
1579372189,74.38
1579372190,89.19
1579372191,97.71
1579372192,77.79
1579372193,73.6
1579372194,97.26
1579372195,91.29
1579372196,101.45
1579372197,85.92
1579372198,97.45
1579372199,72.48
1579372200,80.54
1579372201,85.85
1579372202,115.28
1579372203,90.9
1579372204,103.61
1579372205,86.31
1579372206,70.71
1579372207,101.32
1579372208,74.51
1579372209,144.44
1579372210,78.91
1579372211,88.21
1579372212,129.76
1579372213,87.56
1579372214,104.66
1579372215,96.34
1579372216,76.74
1579372217,80.02
1579372218,123.34
1579372219,109.71
1579372220,119.8
1579372221,87.69
1579372222,81.53
1579372223,132.64
1579372224,78.58
1579372225,82.51
1579372226,75.17
1579372227,78.51
1579372228,75.96
1579372229,73.6
1579372230,72.61
1579372231,92.08
1579372232,85.0
1579372233,95.03
1579372234,94.31
1579372235,76.61
1579372236,127.66
1579372237,100.4
1579372238,84.15
1579372239,84.02
1579372240,68.88
1579372241,74.84
1579372242,84.21
1579372243,69.6
1579372244,61.15
1579372245,80.94
1579372246,139.2
